14086,39,8862,AZ.03/29,AZ.03/29,105,36,1,1,95537,0
14086,39,8862,AZ.03/33,AZ.03/33,105,36,1,1,95539,0
14086,39,8862,AZ.03/35,AZ.03/35,105,36,1,1,95540,0
14086,39,8867,AZ.03/56,AZ.03/56,105,36,1,1,95542,42
14086,39,8862,AZ.03/20,AZ.03/20,105,36,1,1,95567,0
14086,39,8862,AZ.03/26,AZ.03/26,105,36,1,1,95570,0
14086,39,8862,AZ.03/28,AZ.03/28,105,36,1,1,95571,0
14086,39,8862,AZ.03/30,AZ.03/30,105,36,1,1,95572,0
14086,39,8862,AZ.03/32,AZ.03/32,105,36,1,1,95573,0
14086,39,8862,AZ.03/36,AZ.03/36,105,36,1,1,95575,0
14086,39,8862,AZ.03/38,AZ.03/38,105,36,1,1,95576,0
14086,39,8862,AZ.03/50,AZ.03/50,105,36,1,1,95577,0
14086,39,8862,AZ.03/52,AZ.03/52,105,36,1,1,95578,0
14068,39,8861,AZ.10/18,AZ.10/18,90,36,1,1,95620,0
14068,39,8861,AZ.10/20,AZ.10/20,90,36,1,1,95621,0
14068,39,8861,AZ.10/26,AZ.10/26,90,36,1,1,95624,0
