no_voucher,dpp,ppn,pph
115/SBM/PRS/13.01,17047318,1704732,340946
012/SBM/RMH/13.03,53948804,5394880,1078976
067/SBM/RMH/13.02,40922430,4092243,818449
055/SPK/EST/13.04,45475000,4547500,909500
140/SBM/PRM/13.01,81500000,8150000,3260000
024/SPK/EST/13.03,3314200,0,99426
079/SPK/EST/13.02,857280,0,25718
152/SBM/RMH/13.01,239241818,23924182,4784836
130/SBM/PRS/13.01,13243148,0,397294
130/SBM/PRS/13.01,13243148,0,397294
139/SBM/RMH/13.01,80535000,8053500,1610700
031/SBM/RMH/13.01,46885350,0,1406560
031/SBM/RMH/13.01,46885350,0,1406560
031/SBM/RMH/13.01,46885350,0,1406560
031/SBM/RMH/13.01,46885350,0,1406560
031/SBM/RMH/13.01,46885350,0,1406560
031/SBM/RMH/13.01,46885350,0,1406560
031/SBM/RMH/13.01,46885350,0,1406560
031/SBM/RMH/13.01,46885350,0,1406560
202/SBM/PRS/12.02,3545455,354545,70909
118/SBM/PRS/12.02,5533325,553333,110667
118/SBM/PRS/12.02,5533325,553333,110667
118/SBM/PRS/12.02,5533325,553333,110667
196/SBM/RMH/12.06,204073695,20407369,4081474
196/SBM/RMH/12.06,204073695,20407369,4081474
161/SBM/RMH/13.01,148736250,14873625,2974725
173/SPK/EST/13.01,9303350,0,279100
163/SPK/EST/13.01,5778350,0,173350
109/SBM/RMH/13.02,243401496,24340150,4868030
106/SPK/EST/13.01,63600773,6360077,1272015
106/SPK/EST/13.01,63600773,6360077,1272015
138/SBM/PRS/13.01,25399200,2539920,507984
188/SBM/RMH/12.05,42960749,4296075,1288822
188/SBM/RMH/12.05,42960749,4296075,1288822
188/SBM/RMH/12.05,42960749,4296075,1288822
188/SBM/RMH/12.05,42960749,4296075,1288822
187/SBM/RMH/12.05,56337148,5633715,1690114
187/SBM/RMH/12.05,56337148,5633715,1690114
187/SBM/RMH/12.05,56337148,5633715,1690114
187/SBM/RMH/12.05,56337148,5633715,1690114
183/SBM/RMH/12.05,32714409,3271441,981432
183/SBM/RMH/12.05,32714409,3271441,981432
300/SBM/RMH/12.04,28067041,2806704,1122682
086/SPK/EST/13.01,19148260,1914826,382965
011/SPK/EST/13.01,3226500,322650,96795
166/SBM/RMH/12.07,80984199,8098420,3239368
223/SBM/RMH/12.05,66901052,6690105,2676042
034/SBM/RMH/13.03,239623839,23962384,4792477
082/SBM/RMH/13.03,43048642,4304864,860973
296/SBM/RMH/12.04,120637909,12063791,2412758
280/SBM/RMH/12.04,246094069,24609407,4921881
334/SBM/RMH/12.02,342221745,34222174,6844435
175/SBM/PRS/13.01,19685141,1968514,393703
117/SBM/PRS/13.01,14231112,0,355778
117/SBM/PRS/13.01,14231112,0,355778
068/SPK/EST/13.01,19791666,0,494792
068/SPK/EST/13.01,19791666,0,494792
136/SPK/EST/13.01,17063577,1706358,682543
160/SPK/EST/13.01,7543000,0,188575
172/SBM/PRS/13.01,22613741,0,565344
172/SBM/PRS/13.01,22613741,0,565344
166/SPK/EST/13.01,10815750,0,270394
056/SPK/EST/13.01,16625000,1662500,665000
056/SPK/EST/13.01,16625000,1662500,665000
020/SBM/PRS/12.02,1891273,189127,37825
065/SBM/PRS/12.03,7518364,751836,150367
066/SBM/RMH/13.02,97842562,9784256,2935277
123/SBM/PRS/13.02,16156800,0,484704
014/SBM/PRS/12.02,1682364,168236,33647
070/SBM/RMH/12.09,24763725,2476373,495275
070/SBM/RMH/12.09,24763725,2476373,495275
048/SBM/RMH/13.03,50933376,5093338,1018668
022/SBM/RMH/13.04,106756481,10675648,2135130
222/SBM/RMH/12.05,66198866,6619887,1323977
222/SBM/RMH/12.05,66198866,6619887,1323977
050/SBM/RMH/13.03,23095796,2309580,461916
044/SBM/RMH/13.03,31772530,3177253,635451
272/SBM/PRS/12.02,165750000,16575000,3315000
272/SBM/PRS/12.02,165750000,16575000,3315000
127/SBM/RMH/13.02,101283505,10128350,2025670
111/SBM/RMH/13.03,63911250,6391125,1278225
012/SBM/RMH/13.04,66228710,6622871,1324574
067/SBM/RMH/13.03,17145600,1714560,342912
290/SBM/RMH/12.03,51290295,5129029,1025806
232/SBM/RMH/12.03,230286203,23028620,4605724
232/SBM/RMH/12.03,230286203,23028620,4605724
276/SBM/RMH/12.04,129758927,12975893,2595179
245/SBM/RMH/12.04,98873130,9887313,3954925
310/SPK/EST/12.02,22877773,2287777,915111
310/SPK/EST/12.02,22877773,2287777,915111
310/SPK/EST/12.02,22877773,2287777,915111
167/SPK/EST/13.01,27930000,0,698250
168/SPK/EST/13.01,27217500,0,680438
125/SBM/PRS/13.02,158759100,15875910,3175182
075/SBM/RMH/13.3,51495479,5149548,1544864
062/SBM/RMH/13.03,124686702,12468670,3740601
074/SBM/13.02,108794419,10879442,3263833
247/SBM/RMH/12.06,99148549,9914855,2974456
151/SBM/PRS/12.04,18852361,1885236,377047
151/SBM/PRS/12.04,18852361,1885236,377047
151/SBM/PRS/12.04,18852361,1885236,377047
151/SBM/PRS/12.04,18852361,1885236,377047
218/SBM/PRS/12.04,14749000,0,442470
218/SBM/PRS/12.04,14749000,0,442470
332/SBM/RMH/12.02,36404742,3640474,1456190
129/SPK/EST/13.01,23645500,2364550,472910
089/SBM/RMH/13.02,66446100,6644610,1328922
096/SBM/RMH/13.02,125066659,12506666,2501333
085/SBM/RMH/13.02,55654161,5565416,1113083
240/SBM/RMH/12.05,262685324,26268532,5253706
240/SBM/RMH/12.05,262685324,26268532,5253706
147/SBM/RMH/12.07,87599937,8759994,1751999
298/SBM/RMH/12.01,268611701,26861170,10744468
298/SBM/RMH/12.02,369511209,36951121,14780448
298/SBM/RMH/12.03,211630205,21163021,8465208
118/SBM/ME/13.01,6555000,655500,262200
113/SBM/ME/13.01,98294600,9829460,1965892
049/SPK/EST/13.01,52107818,5210782,1563235
049/SPK/EST/13.01,52107818,5210782,1563235
049/SPK/EST/13.02,48191019,4819102,1445731
049/SPK/EST/13.02,48191019,4819102,1445731
049/SPK/EST/13.03,55373080,5537308,1661192
049/SPK/EST/13.03,55373080,5537308,1661192
239/SBM/TMN/12.03,85905100,8590510,1718102
239/SBM/TMN/12.03,85905100,8590510,1718102
051/SBM/PRS/13.02,432000,0,12960
305/SBM/RMH/12.04,184012659,18401266,7360506
140/SBM/PRM/13.02,81500000,8150000,3260000
053/SPK/EST/13.02,3950818,395082,118525
112/SBM/ME/13.01,12952775,1295278,518111
319/SBM/ME/13.01,145130384,14513038,5805215
319/SBM/ME/13.01,145130384,14513038,5805215
242/SPK/EST/12.03,20335684,0,508392
242/SPK/EST/12.03,20335684,0,508392
242/SPK/EST/12.03,20335684,0,508392
242/SPK/EST/12.03,20335684,0,508392
242/SPK/EST/12.03,20335684,0,508392
242/SPK/EST/12.03,20335684,0,508392
242/SPK/EST/12.03,20335684,0,508392
242/SPK/EST/12.03,20335684,0,508392
242/SPK/EST/12.03,20335684,0,508392
317/SBM/PRS/13.02,986250,0,29588
316/SBM/PRS/12.02,1524550,0,45736
316/SBM/PRS/12.02,1524550,0,45736
186/SBM/RMH/12.06,158883551,15888355,3177671
284/SBM/RMH/12.05,104062406,10406241,4162496
093/SPK/EST/13.01,14940000,1494000,597600
093/SPK/EST/13.01,14940000,1494000,597600
093/SPK/EST/13.01,14940000,1494000,597600
047/SPK/EST/13.05,67869520,6786952,2714781
095/SBM/TMN/13.02,98181818,9818182,1963636
192/SPK/TMN/13.01,5800000,580000,232000
320/SBM/RMH/12.05,38337516,3833752,766750
133/SBM/RMH/13.02,64045288,6404529,1921359
054/SBM/RMH/13.05,22223437,2222344,666703
003/SBM/PRS/13.02,1302083,0,39062
014/SPK/EST/13.02,3956500,0,118695
250/SPK/EST/12.02,222167,0,6665
155/SP/EST/12.02,372396,0,11172
013/SBM/PRS/13.02,336850,0,10106
216/SPK/EST/13.02,1357978,0,40739
270/SBM/RMH/12.06,99827885,9982788,1996558
146/SBM/RMH/12.08,132747386,13274739,3982422
146/SBM/RMH/12.08,132747386,13274739,3982422
146/SBM/RMH/12.08,132747386,13274739,3982422
100/SBM/RMH/13.03,125868056,12586806,3776042
165/SPK/EST/13.01,28000000,0,700000
164/SPK/EST/13.01,15873644,0,396841
174/SPK/EST/13.01,13333754,0,333344
124/SPK/EST/13.01,17790650,0,533720
145/SBM/RMH/13.01,180901974,18090197,5427059
116/SBM/RMH/13.01,125891212,12589121,3776736
131/SPK/EST/13.01,29070000,0,726750
131/SPK/EST/13.01,29070000,0,726750
051/SBM/RMH/12.09,143962279,14396228,4318868
051/SBM/RMH/12.09,143962279,14396228,4318868
051/SBM/RMH/12.09,143962279,14396228,4318868
051/SBM/RMH/12.09,143962279,14396228,4318868
051/SBM/RMH/12.09,143962279,14396228,4318868
197/SBM/RMH/12.06,10498450,1049845,314954
197/SBM/RMH/12.06,10498450,1049845,314954
167/SBM/RMH/12.09,25700206,2570021,771006
233/SBM/RMH/12.08,45143335,4514333,1354300
036/SBM/RMH/13.05,101491881,10149188,3044756
050/SBM/RMH/12.10,132231450,13223145,3966944
198/SBM/TMN/12.02,3705182,370518,111155
210/SBM/TMN/12.02,2500000,250000,75000
279/SBM/RUKO/12.04,122356951,12235695,2447139
279/SBM/RUKO/12.04,122356951,12235695,2447139
043/SBM/RMH/12.03,527742643,52774264,10554853
043/SBM/RMH/12.03,527742643,52774264,10554853
043/SBM/RMH/12.03,527742643,52774264,10554853
016/SBM/RMH/13.03,80663151,8066315,1613263
290/SBM/RMH/12.04,154684023,15468402,3093680
071/SBM/RMH/13.01,84561022,8456102,1691220
071/SBM/RMH/13.01,84561022,8456102,1691220
071/SBM/RMH/13.01,84561022,8456102,1691220
071/SBM/RMH/13.01,84561022,8456102,1691220
071/SBM/RMH/13.02,98712333,9871233,1974247
071/SBM/RMH/13.02,98712333,9871233,1974247
330/SBM/12.03,19965248,1996525,399305
144/SBM/TMN/13.01,15954546,1595455,478636
144/SBM/TMN/13.01,15954546,1595455,478636
144/SBM/TMN/13.01,15954546,1595455,478636
175/SBM/PRS/13.02,55118394,5511839,1102368
142/SBM/PRS/13.01,26081818,2608182,521636
162/SBM/RMH/13.01,66572960,0,1664324
055/SPK/EST/13.05,45475000,4547500,909500
156/SBM/TMN/12.02,2090909,209091,62727
006/SBM/ME/13.01,26555000,2655500,1062200
006/SBM/ME/13.02,23899500,2389950,955980
135/SBM/RMH/12.08,24963509,2496351,499270
135/SBM/RMH/12.08,24963509,2496351,499270
248/SBM/ME/12.03,187386590,18738659,5621598
248/SBM/ME/12.03,187386590,18738659,5621598
248/SBM/ME/12.03,187386590,18738659,5621598
105/SBM/RMH/13.02,388413579,38841358,11652407
104/SBM/RMH/13.02,68847159,6884716,2065415
223/SBM/RMH/12.06,62724015,6272402,2508961
333/SBM/RMH/12.03,175225085,17522508,7009003
228/SBM/RMH/12.5,87090547,8709055,3483622
232/SBM/RMH/12.04,289494859,28949486,5789897
232/SBM/RMH/12.04,289494859,28949486,5789897
285/SBM/PRS/12.02,186369,18637,7455
100/SPK/EST/12.02,379022,37902,15161
123/SPK/EST/12.02,2245206,224521,89808
008/SBM/PRS/12.02,3236545,323655,129462
038/SBM/PRS/12.02,378409,37841,15136
013/SBM/PRS/12.002,450000,45000,18000
282/SPK/EST/12.02,363636,36364,14545
098/SPK/EST/12.02,1347124,134712,53885
076/SPK/EST/12.02,1147550,114755,45902
005/SBM/PRS/12.02,2839770,283977,113591
048/SBM/PRS/12.02,1608107,160811,64324
127/SBM/RMH/13.03,85952751,8595275,1719055
111/SBM/RMH/13.04,110392159,11039216,2207843
066/SBM/RMH/13.03,47655215,4765521,1429656
132/SBM/RMH/13.02,365000000,36500000,7300000
119/SBM/ME/13.01,7505000,750500,150100
165/SPK/EST/13.02,25200000,0,630000
164/SPK/EST/13.02,14286280,0,357157
195/SPK/EST/13.01,8531783,0,213295
117/SBM/PRS/13.02,2831000,0,70775
117/SBM/PRS/13.02,2831000,0,70775
062/SBM/RMH/13.04,76725306,7672531,2301759
075/SBM/RMH/13.4,30111612,3011161,903348
126/SBM/RMH/13.02,44740689,4474069,894814
109/SBM/RMH/13.03,161997654,16199765,3239953
145/SBM/RMH/13.02,142647237,14264724,4279417
217/SPK/EST/13.01,26163365,2616336,1046535
217/SPK/EST/13.02,26163365,2616336,1046535
217/SPK/EST/13.03,26163365,2616336,1046535
154/SBM/PRS/13.01,24686278,2468628,493726
139/SBM/RMH/13.02,62688444,6268844,1253769
161/SBM/RMH/13.02,81676033,8167603,1633521
207/SBM/PRS/13.01,33372000,0,1001160
133/SBM/RMH/13.03,25010500,2501050,750315
100/SBM/RMH/13.04,73944085,7394408,2218323
036/SBM/RMH/13.06,74034703,7403470,2221041
085/SBM/RMH/13.03,54841912,5484191,1096838
089/SBM/RMH/13.03,64667526,6466753,1293351
096/SBM/RMH/13.03,115832401,11583240,2316648
187/SPK/EST/13.01,8474000,0,211850
035/SBM/RMH/13.05,132602682,13260268,3978080
017/SBM/PRS/12.02,166818,16682,6673
073/SPK/EST/12.02,130045,13005,5202
188/SBM/PRS/13.01,4495875,0,112397
178/SPK/EST/12.04,2083333,0,62500
033/SBM/PND/13.04,84200000,8420000,1684000
184/SBM/RMH/12.06,107924614,10792461,2158492
189/SBM/RMH/12.05,72883702,7288370,1457674
189/SBM/RMH/12.05,72883702,7288370,1457674
189/SBM/RMH/12.05,72883702,7288370,1457674
189/SBM/RMH/12.05,72883702,7288370,1457674
180/SBM/RMH/12.06,93659034,9365903,1873181
218/SBM/PRS/13.01,31702450,0,951074
116/SBM/RMH/13.02,176050468,17605047,5281514
232/SBM/RMH/12.05,158079081,15807908,3161582
232/SBM/RMH/12.05,158079081,15807908,3161582
232/SBM/RMH/12.05,158079081,15807908,3161582
232/SBM/RMH/12.05,158079081,15807908,3161582
232/SBM/RMH/12.05,158079081,15807908,3161582
055/SPK/EST/13.06,45475000,4547500,909500
016/SBM/RMH/13.04,25493464,2549346,509869
146/SBM/RMH/13.01,313753943,31375394,6275079
146/SBM/RMH/13.01,313753943,31375394,6275079
192/SBM/PRS/12.03,7877727,787773,157555
192/SBM/PRS/12.03,7877727,787773,157555
192/SBM/PRS/12.03,7877727,787773,157555
192/SBM/PRS/12.03,7877727,787773,157555
047/SPK/EST/13.06,65222608,6522261,2608904
047/SPK/EST/13.06,65222608,6522261,2608904
047/SPK/EST/13.06,65222608,6522261,2608904
186/SBM/PROM/13.01,31500000,3150000,1260000
196/SBM/PROM/13.01,45000000,4500000,1800000
192/SPK/TMN/13.02,5800000,580000,232000
217/SPK/EST/13.04,26163365,2616336,1046535
259/SBM/TMN/12.04,7900000,790000,316000
137/SBM/PRS/13.01,52250000,5225000,1045000
137/SBM/PRS/13.01,52250000,5225000,1045000
221/SBM/RMH/12.07,37765091,3776509,755302
221/SBM/RMH/12.07,37765091,3776509,755302
026/SBM/PRS/13.01,36869500,3686950,737390
026/SBM/PRS/13.01,36869500,3686950,737390
026/SBM/PRS/13.01,36869500,3686950,737390
026/SBM/PRS/13.01,36869500,3686950,737390
210/SBM/ME/13.01,45019075,4501908,900382
210/SBM/ME/13.01,45019075,4501908,900382
298/SBM/RMH/12.04,137967923,13796792,5518717
300/SBM/RMH/12.03,16750345,1675034,670014
238/SBM/RMH/12.06,346456826,34645683,6929137
238/SBM/RMH/12.06,346456826,34645683,6929137
238/SBM/RMH/12.06,346456826,34645683,6929137
214/SBM/KSL/13.01,12180000,0,304500
206/SBM/PRS/13.01,182800000,18280000,3656000
127/SBM/RMH/13.04,66852140,6685214,1337043
111/SBM/RMH/13.05,122012386,12201239,2440248
330/SBM/12.05,7551431,755143,151029
276/SBM/RMH/12.05,57551332,5755133,1151027
276/SBM/RMH/12.05,57551332,5755133,1151027
235/SPK/EST/13.01,90250000,9025000,1805000
216/SBM/KSL/13.01,2500000,0,75000
299/SBM/RMH/12.05,157626550,15762655,6305062
333/SBM/RMH/12.04,263330385,26333038,10533215
334/SBM/RMH/12.03,337924440,33792444,6758489
128/SPK/EST/13.02,885417,0,26563
090/SPK/EST/13.02,558050,0,16742
173/SPK/EST/13.02,489650,0,14690
078/SPK/EST/13.02,358800,0,10764
227/SPK/EST/13.01,9231959,0,276959
046/SPK/EST/13.02,1389100,0,41673
046/SPK/EST/13.02,1389100,0,41673
155/SBM/KSL/13.01,40730928,0,1221928
247/SBM/RMH/12.07,44575455,4457546,1337264
075/SBM/RMH/13.5,33400071,3340007,1002002
075/SBM/RMH/13.5,33400071,3340007,1002002
074/SBM/13.03,63456500,6345650,1903695
154/SBM/PRS/13.02,24686278,2468628,493726
291/SBM/KSL/12.01,30000000,0,900000
291/SBM/KSL/12.01,30000000,0,900000
126/SBM/RMH/13.03,54742168,5474217,1094843
192/SPK/TMN/13.03,5800000,580000,232000
048/SBM/RMH/13.04,40373632,4037363,807473
012/SBM/RMH/13.05,37184661,3718466,743693
153/SBM/RMH/13.01,215362909,21536291,6460887
190/SBM/PRS/13.01,56177818,5617782,1123556
132/SBM/RMH/13.03,247000000,24700000,4940000
080/SPK/EST/13.03,1762331,0,52870
250/SBM/PRS/13.01,30750000,0,922500
227/SBM/PRS/13.01,26600000,0,798000
109/SBM/RMH/13.04,247042456,24704246,4940849
022/SBM/RMH/13.05,61555965,6155597,1231119
252/SPK/EST/13.01,7695000,0,230850
141/SPK/EST/12.03,13278298,0,398349
141/SPK/EST/12.03,13278298,0,398349
141/SPK/EST/12.03,13278298,0,398349
141/SPK/EST/12.03,13278298,0,398349
161/SBM/RMH/13.03,119539324,11953932,2390786
116/SBM/RMH/13.03,112660046,11266005,3379801
296/SBM/RMH/12.05,176378727,17637873,3527575
226/SBM/RMH/13.01,65826000,6582600,1316520
067/SBM/RMH/13.04,17507265,1750726,350145
139/SBM/RMH/13.03,99715753,9971575,1994315
082/SBM/RMH/13.04,29965731,2996573,599315
034/SBM/RMH/13.04,354386214,35438621,7087724
063/SBM/RMH/13.02,402911,0,12087
230/SBM/PRS/13.01,7655314,0,229659
305/SBM/RMH/12.05,73494948,7349495,2939798
305/SBM/RMH/12.05,73494948,7349495,2939798
305/SBM/RMH/12.05,73494948,7349495,2939798
305/SBM/RMH/12.05,73494948,7349495,2939798
305/SBM/RMH/12.05,73494948,7349495,2939798
305/SBM/RMH/12.05,73494948,7349495,2939798
246/SPK/EST/13.01,8582827,858283,343313
085/SBM/RMH/13.04,32351325,3235132,647026
096/SBM/RMH/13.04,71496812,7149681,1429936
089/SBM/RMH/13.04,40559946,4055995,811199
194/SBM/KSL/13.01,90000000,0,2250000
193/SBM/KSL/13.01,25000000,0,625000
055/SPK/EST/13.07,45475000,4547500,909500
044/SBM/RMH/13.04,22944016,2294402,458880
064/SBM/RMH/13.02,62869628,6286963,1257393
050/SBM/RMH/13.04,39108544,3910854,782171
238/SBM/RMH/13.01,461376000,46137600,9227520
054/SBM/RMH/13.06,39650245,3965025,1189507
036/SBM/RMH/13.07,96326669,9632667,2889800
145/SBM/RMH/13.03,277376997,27737700,8321310
035/SBM/RMH/13.06,125336782,12533678,3760103
181/SBM/RMH/13.01,67496799,6749680,1349936
181/SBM/RMH/13.01,67496799,6749680,1349936
261/SBM/PRS/13.01,50342000,0,1510260
262/SPK/EST/13.01,48012500,0,1440375
211/SPK/EST/13.01,228268182,22826818,6848045
104/SBM/RMH/13.03,64789877,6478988,1943696
105/SBM/RMH/13.03,237424437,23742444,7122733
187/SBM/RMH/12.06,16027272,1602727,480818
187/SBM/RMH/12.06,16027272,1602727,480818
187/SBM/RMH/12.06,16027272,1602727,480818
187/SBM/RMH/12.06,16027272,1602727,480818
187/SBM/RMH/12.06,16027272,1602727,480818
187/SBM/RMH/12.06,16027272,1602727,480818
187/SBM/RMH/12.06,16027272,1602727,480818
187/SBM/RMH/12.06,16027272,1602727,480818
183/SBM/RMH/12.06,24966500,2496650,748995
183/SBM/RMH/12.06,24966500,2496650,748995
183/SBM/RMH/12.06,24966500,2496650,748995
183/SBM/RMH/12.06,24966500,2496650,748995
183/SBM/RMH/12.06,24966500,2496650,748995
232/SBM/PRS/13.01,112472250,0,2811806
240/SBM/PRS/13.01,106094750,0,2652369
175/SBM/RMH/12.08,10479600,1047960,209592
011/SPK/EST/13.02,358500,35850,10755
049/SPK/EST/13.04,47702169,4770217,1431065
049/SPK/EST/13.04,47702169,4770217,1431065
049/SPK/EST/13.05,48619710,4861971,1458591
049/SPK/EST/13.05,48619710,4861971,1458591
146/SBM/RMH/13.02,139979686,13997969,2799594
223/SPK/EST/13.01,11692307,0,292308
049/SPK/EST/13.06,47503783,4750378,1425113
049/SPK/EST/13.06,47503783,4750378,1425113
135/SBM/PRS/13.01,105450000,10545000,2109000
135/SBM/PRS/13.01,105450000,10545000,2109000
204/SBM/RMH/13.01,97929000,9792900,2937870
233/SBM/RMH/12.09,36282644,3628264,1088479
333/SBM/RMH/12.05,201045653,20104565,8041826
124/SPK/EST/13.02,936350,0,28090
175/SBM/PRS/13.03,49869023,4986902,997380
175/SBM/PRS/13.03,49869023,4986902,997380
175/SBM/PRS/13.03,49869023,4986902,997380
175/SBM/PRS/13.03,49869023,4986902,997380
209/SBM/PRS/13.01,39158050,0,1174742
209/SBM/PRS/13.01,39158050,0,1174742
248/SPK/EST/13.01,21750000,0,652500
205/SBM/PROM/13.01,168181818,16818182,3363636
152/SBM/RMH/13.02,248045917,24804592,4960918
074/SBM/13.04,99518217,9951822,2985547
062/SBM/RMH/13.05,97797294,9779729,2933919
102/SBM/RMH/13.02,164723638,16472364,4941709
298/SBM/RMH/12.05,200232115,20023212,8009285
292/SBM/1/38.26.1/IX,108171000,10817100,2163420
111/SBM/RMH/13.06,29050568,2905057,581011
127/SBM/RMH/13.05,148029738,14802974,2960595
127/SBM/RMH/13.05,148029738,14802974,2960595
226/SBM/RMH/13.02,80088300,8008830,1601766
207/SBM/PRS/13.02,30034800,0,901044
325/SBM/RMH/12.04,19882891,1988289,397658
325/SBM/RMH/12.04,19882891,1988289,397658
325/SBM/RMH/12.04,19882891,1988289,397658
234/SBM/ME/12.03,19131600,1913160,573948
232/SBM/PRS/13.02,112472250,0,2811806
240/SBM/PRS/13.02,106094750,0,2652369
066/SBM/RMH/13.04,47857572,4785757,1435727
006/SBM/ME/13.03,2655500,265550,106220
113/SBM/ME/13.02,5173400,517340,103468
331/SPK/EST/12.03,4602150,460215,92043
297/SBM/ME/12.03,9545455,954545,381818
277/SBM/ME/12.02,6818900,681890,136378
326/SPK/EST/12.03,8317450,831745,166349
002/SPK/EST/13.01,29762000,2976200,1190480
002/SPK/EST/13.02,26785800,2678580,1071432
208/SBM/KSL/13.01,9116000,0,227900
275/SPK/EST/13.01,14733246,1473325,589330
275/SPK/EST/13.01,14733246,1473325,589330
275/SPK/EST/13.01,14733246,1473325,589330
192/SPK/TMN/13.04,5800000,580000,232000
265/SBM/RMH/13.01,49117500,4911750,1473525
269/SBM/RMH/13.01,56485125,5648512,1694554
247/SPK/EST/13.01,27688500,0,830655
178/SPK/EST/13.01,5250000,525000,105000
178/SPK/EST/13.01,5250000,525000,105000
178/SPK/EST/13.02,5600000,560000,112000
178/SPK/EST/13.02,5600000,560000,112000
177/SPK/EST/13.01,5600000,560000,112000
177/SPK/EST/13.01,5600000,560000,112000
177/SPK/EST/13.02,6358800,635880,127176
177/SPK/EST/13.02,6358800,635880,127176
072/SBM/RMH/12.06,12577257,1257726,251545
301/SBM/PRS/13.01,47289775,0,1182244
055/SPK/EST/13.08,45475000,4547500,909500
224/SBM/TMN/13.01,23374636,2337464,701239
224/SBM/TMN/13.01,23374636,2337464,701239
224/SBM/TMN/13.01,23374636,2337464,701239
332/SBM/RMH/12.03,185225054,18522505,7409002
273/SBM/TMN/13.01,10547182,1054718,316415
273/SBM/TMN/13.01,10547182,1054718,316415
274/SBM/TMN/13.01,9409091,940909,282273
274/SBM/TMN/13.01,9409091,940909,282273
274/SBM/TMN/13.01,9409091,940909,282273
204/SBM/RMH/13.02,178563739,17856374,5356912
133/SBM/RMH/13.04,28023540,2802354,840706
100/SBM/RMH/13.05,81420049,8142005,2442601
313/SBM/MASJID/13.01,142847250,14284725,2856945
188/SBM/RMH/12.06,18315247,1831525,549457
188/SBM/RMH/12.06,18315247,1831525,549457
188/SBM/RMH/12.06,18315247,1831525,549457
188/SBM/RMH/12.06,18315247,1831525,549457
188/SBM/RMH/12.06,18315247,1831525,549457
188/SBM/RMH/12.06,18315247,1831525,549457
188/SBM/RMH/12.06,18315247,1831525,549457
188/SBM/RMH/12.06,18315247,1831525,549457
188/SBM/RMH/12.06,18315247,1831525,549457
188/SBM/RMH/12.06,18315247,1831525,549457
188/SBM/RMH/12.06,18315247,1831525,549457
095/SBM/RMH/12.06,12765060,1276506,255301
264/SBM/RMH/13.01,84561750,8456175,1691235
229/SBM/RMH/13.01,84561750,8456175,1691235
285/SBM/RMH/13.01,205686000,20568600,6170580
177/SPK/EST/13.03,6300000,630000,126000
177/SPK/EST/13.03,6300000,630000,126000
178/SPK/EST/13.03,6403600,640360,128072
178/SPK/EST/13.03,6403600,640360,128072
041/SBM/RMH/12.09,91313400,9131340,1826268
041/SBM/RMH/12.09,91313400,9131340,1826268
041/SBM/RMH/12.09,91313400,9131340,1826268
041/SBM/RMH/12.09,91313400,9131340,1826268
237/SBM/RMH/13.01,71820000,7182000,1436400
163/SPK/EST/13.02,304124,0,9124
263/SPK/EST/13.01,9975000,0,299250
145/SBM/RMH/13.04,143786919,14378692,4313608
054/SBM/RMH/13.07,22904616,2290462,687138
241/SBM/PRS/13.01,106954454,10695445,2139089
203/SBM/PRS/13.01,54000000,5400000,3240000
270/SBM/RMH/12.07,43915564,4391556,878311
270/SBM/RMH/12.07,43915564,4391556,878311
270/SBM/RMH/12.07,43915564,4391556,878311
270/SBM/RMH/12.07,43915564,4391556,878311
270/SBM/RMH/12.07,43915564,4391556,878311
320/SBM/RMH/12.06,28561678,2856168,571234
320/SBM/RMH/12.06,28561678,2856168,571234
320/SBM/RMH/12.06,28561678,2856168,571234
036/SBM/RMH/13.08,71859877,7185988,2155796
035/SBM/RMH/13.07,86169037,8616904,2585071
228/SBM/RMH/12.6,68639160,6863916,2745566
299/SBM/RMH/12.06,186516304,18651630,7460652
298/SBM/RMH/12.06,150046496,15004650,6001860
