project_id,no_spk,no_bap,no,date,termyn,job_percent,payment_percent,nilai,retensi
3,268/SBM/1/38.26.1/IX/13,BAP 13-0941,268/SBM/1/38.26.1/IX/13,2013-09-10,0,0,15,160881000,0
3,268/SBM/1/38.26.1/IX/13,BAP 13-0941,268/SBM/1/38.26.1/IX/13,2013-09-10,1,28,13,136212580,14854679
3,126/SBM/1/35.26.1/V/13,BAP 13-0942,126/SBM/1/35.26.1/V/13,2013-07-09,3,16,16,57296549,2864827
3,048/SBM/1/36.26.1/II/13,BAP 13-0943,048/SBM/1/36.26.1/II/13,2013-05-27,4,5,5,8320000,416000
3,048/SBM/1/36.26.1/II/13,BAP 13-0943,048/SBM/1/36.26.1/II/13,2013-06-27,5,6,6,9251840,462592
3,254/SBM/1/5.26.1/X/12,BAP 13-0944,254/SBM/1/5.26.1/X/12,2013-04-22,6,15,15,64211355,3210568
3,254/SBM/1/5.26.1/X/12,BAP 13-0944,IL.002/T-254/12,2013-05-30,0,0,15,1421362,0
3,254/SBM/1/5.26.1/X/12,BAP 13-0944,IL.003/T-254/12,2013-05-30,0,0,15,6878864,0
3,254/SBM/1/5.26.1/X/12,BAP 13-0944,IL.002/T-254/12,2013-05-30,1,100,85,8054384,473787
3,254/SBM/1/5.26.1/X/12,BAP 13-0944,IL.003/T-254/12,2013-05-30,1,100,85,38980227,2292955
3,254/SBM/1/5.26.1/X/12,BAP 13-0944,IL.005/T-254/12,2013-10-22,0,0,15,1500682,0
3,254/SBM/1/5.26.1/X/12,BAP 13-0944,IL.005/T-254/12,2013-10-22,1,100,85,8503863,500227
3,161/SBM/1/38.26.1/V/13,BAP 13-0945,161/SBM/1/38.26.1/V/13,2013-07-30,3,11,11,107982518,5399126
3,325/SPK/EST/CG/X/13,BAP 13-0946,325/SPK/EST/CG/X/13,2013-11-19,1,100,100,9800000,0
3,018/SBM/1/36.6.6/I/12,BAP 13-0947,018/SBM/1/36.6.6/I/12,2012-10-27,6,0,5,17000000,0
3,288/SPK/EST/CG/IX/13,BAP 13-0948,288/SPK/EST/CG/IX/13,2013-09-27,1,100,95,23275000,0
3,272/SPK/EST/CG/IX/13,BAP 13-0949,272/SPK/EST/CG/IX/13,2013-09-13,0,0,50,10000000,0
3,272/SPK/EST/CG/IX/13,BAP 13-0949,272/SPK/EST/CG/IX/13,2013-09-13,1,100,45,9000000,0
3,131/SPK/EST/CG/V/13,BAP 13-0950,131/SPK/EST/CG/V/13,2013-09-17,2,0,5,1530000,0
3,012/SBM/1/26.26.1/I/13,BAP 13-0951,012/SBM/1/26.26.1/I/13,2013-05-21,5,15,15,54428090,2721405
3,334/SBM/1/35.26.1/XII/12,BAP 13-0952,334/SBM/1/35.26.1/XII/12,2013-03-21,4,12,12,250436244,12521812
3,334/SBM/1/35.26.1/XII/12,BAP 13-0952,334/SBM/1/35.26.1/XII/12,2013-04-21,5,17,17,349541556,17477078
3,334/SBM/1/35.26.1/XII/12,BAP 13-0952,Add-01-334/12,2013-10-25,0,0,15,-61683682,0
3,334/SBM/1/35.26.1/XII/12,BAP 13-0952,Add-01-334/12,2013-10-25,1,100,85,-349540863,-20561227
3,186/SBM/1/38.26.1/VIII/12,BAP 13-0954,186/SBM/1/38.26.1/VIII/12,2013-07-06,6,0,3,25430184,0
3,186/SBM/1/38.26.1/VIII/12,BAP 13-0954,IL.003/T-186/12,2013-07-02,0,0,15,553909,0
3,186/SBM/1/38.26.1/VIII/12,BAP 13-0954,IL.003/T-186/12,2013-07-02,1,100,85,3138818,184636
3,186/SBM/1/38.26.1/VIII/12,BAP 13-0954,IL.004/T-186/12,2013-10-28,0,0,15,1815545,0
3,186/SBM/1/38.26.1/VIII/12,BAP 13-0954,IL.004/T-186/12,2013-10-28,1,100,85,10288091,605182
3,186/SBM/1/38.26.1/VIII/12,BAP 13-0954,IL.003/T-186/12,2013-11-12,2,0,3,110782,0
3,186/SBM/1/38.26.1/VIII/12,BAP 13-0954,IL.004/T-186/12,2013-11-18,2,0,3,363109,0
3,240/SBM/1/38.26.1/X/12,BAP 13-0955,240/SBM/1/38.26.1/X/12,2013-09-29,6,0,3,25430184,0
3,240/SBM/1/38.26.1/X/12,BAP 13-0955,IL.002/T-240/12,2013-07-02,0,0,15,1173000,0
3,240/SBM/1/38.26.1/X/12,BAP 13-0955,IL.002/T-240/12,2013-07-02,1,100,85,6647000,391000
3,240/SBM/1/38.26.1/X/12,BAP 13-0955,IL.003/T-240/12,2013-10-28,0,0,15,1815545,0
3,240/SBM/1/38.26.1/X/12,BAP 13-0955,IL.003/T-240/12,2013-10-28,1,100,85,10288091,605182
3,240/SBM/1/38.26.1/X/12,BAP 13-0955,IL.002/T-240/12,2013-11-19,2,0,3,234600,0
3,240/SBM/1/38.26.1/X/12,BAP 13-0955,IL.003/T-240/12,2014-03-19,2,0,3,363109,0
3,232/SBM/1/5.13.4/VIII/13,BAP 13-0956,232/SBM/1/5.13.4/VIII/13,2013-09-23,2,30,25,112472250,0
3,145/SBM/1/36.26.1/V/13,BAP 13-0957,145/SBM/1/36.26.1/V/13,2013-08-24,4,10,10,126390179,6319509
3,133/SBM/1/36.26.1/V/13,BAP 13-0958,133/SBM/1/36.26.1/V/13,2013-08-02,4,8,8,19983599,999180
3,100/SBM/1/36.26.1/IV/13,BAP 13-0959,100/SBM/1/36.26.1/IV/13,2013-08-02,5,9,9,64386297,3219315
3,072/SBM/1/1.1.8/III/13,BAP 13-0960,072/SBM/1/1.1.8/III/13,2013-05-08,2,25,25,50000000,0
3,283/SPK/EST/CG/IX/13,BAP 13-0962,283/SPK/EST/CG/IX/13,2013-11-26,3,17,17,27085026,0
3,192/SPK/EST/CG/VII/13,BAP 13-0963,192/SPK/EST/CG/VII/13,2013-11-01,5,17,17,5800000,0
3,282/SPK/EST/CG/IX/13,BAP 13-0964,282/SPK/EST/CG/IX/13,2013-11-26,3,17,17,68402027,0
3,225/SBM/1/5.12.5/VIII/13,BAP 13-0965,225/SBM/1/5.12.5/VIII/13,2013-08-01,0,0,30,5045455,0
3,225/SBM/1/5.12.5/VIII/13,BAP 13-0965,225/SBM/1/5.12.5/VIII/13,2013-08-01,1,35,30,5045455,0
3,225/SBM/1/5.12.5/VIII/13,BAP 13-0965,225/SBM/1/5.12.5/VIII/13,2013-09-01,2,65,30,5045455,0
3,135/SBM/1/27.4.4/V/13,BAP 13-0966,135/SBM/1/27.4.4/V/13,2013-10-04,2,0,5,5550000,0
3,142/SBM/1/19.4.4/V/13,BAP 13-0967,142/SBM/1/19.4.4/V/13,2013-08-23,2,0,5,1372727,0
3,101/SBM/1/19.4.4/IV/13,BAP 13-0968,101/SBM/1/19.4.4/IV/13,2013-07-29,2,0,5,511875,0
3,190/SBM/1/27.4.4/VII/13,BAP 13-0969,190/SBM/1/27.4.4/VII/13,2013-10-07,2,0,5,2956727,0
3,062/SBM/1/35.26.1/III/13,BAP 13-0970,062/SBM/1/35.26.1/III/13,2013-07-28,5,14,14,93350880,4667544
3,074/SBM/1/36.26.1/III/13,BAP 13-0971,074/SBM/1/36.26.1/III/13,2013-06-22,4,9,9,59395769,2969788
3,313/SBM/1/27.2.4/XII/12,BAP 13-0972,313/SBM/1/27.2.4/XII/12,2013-03-22,2,0,5,1665250,0
3,137/SBM/1/19.4.4/V/13,BAP 13-0973,137/SBM/1/19.4.4/V/13,2013-09-05,2,0,5,2750000,0
3,293/SBM//36.3.4/IX/13,BAP 13-0974,293/SBM//36.3.4/IX/13,2013-09-20,0,0,25,145454546,0
3,236/SBM/1/27.4.4/VIII/13,BAP 13-0975,236/SBM/1/27.4.4/VIII/13,2013-08-22,1,100,95,20355909,0
3,239/SBM/1/27.4.4/VIII/13,BAP 13-0976,239/SBM/1/27.4.4/VIII/13,2013-08-23,1,100,95,50832773,0
3,166/SBM/1/38.26.1/VII/12,BAP 13-0977,166/SBM/1/38.26.1/VII/12,2013-06-30,7,0,3,51147915,0
3,044/SBM/1/31.26.1/II/13,BAP 13-0979,044/SBM/1/31.26.1/II/13,2013-05-27,4,20,20,53871107,2693422
3,050/SBM/1/31.26.1/II/13,BAP 13-0980,050/SBM/1/31.26.1/II/13,2013-05-27,4,12,12,31799158,1589692
3,332/SBM/1/38.26.1/XII/12,BAP 13-0982,332/SBM/1/38.26.1/XII/12,2013-02-14,3,12,12,66974462,3348723
3,040/SBM/1/36.26.1/II/12,BAP 13-0984,040/SBM/1/36.26.1/II/12,2012-06-17,5,10,10,163801800,8190090
3,040/SBM/1/36.26.1/II/12,BAP 13-0984,IL.001/K-040/12,2013-11-18,0,0,15,-269250,0
3,040/SBM/1/36.26.1/II/12,BAP 13-0984,IL.001/K-040/12,2013-11-18,1,100,85,-1525750,-89750
3,067/SBM/1/36.26.1/III/12,BAP 13-0985,067/SBM/1/36.26.1/III/12,2012-07-20,5,10,10,31483320,1574166
3,039/SBM/1/36.26.1/II/12,BAP 13-0986,039/SBM/1/36.26.1/II/12,2012-06-17,5,11,11,176093500,8804675
3,204/SBM/1/36.26.1/VII/13,BAP 13-0988,204/SBM/1/36.26.1/VII/13,2013-08-05,2,11,11,72271602,3613580
3,035/SBM/1/36.26.1/II/13,BAP 13-0989,035/SBM/1/36.26.1/II/13,2013-09-27,7,8,8,94050388,4702519
3,177/SPK/EST/CG/VI/13,BAP 13-0990,177/SPK/EST/CG/VI/13,2013-09-28,4,17,17,7000000,0
3,177/SPK/EST/CG/VI/13,BAP 13-0990,IL.004/K-177/13,2013-11-12,1,0,100,-889000,0
3,152/SBM/1/27.26.1/V/13,BAP 13-0991,152/SBM/1/27.26.1/V/13,2013-07-28,2,14,14,229193662,11459683
3,303/SBM/1/5.26.1/X/13,BAP 13-0992,303/SBM/1/5.26.1/X/13,2013-10-03,0,0,15,142650000,0
3,178/SPK/EST/CG/VI/13,BAP 13-0993,178/SPK/EST/CG/VI/13,2013-09-28,4,17,17,7000000,0
3,178/SPK/EST/CG/VI/13,BAP 13-0993,IL.004/K-178/1,2013-11-12,1,0,100,-381500,0
3,083/SBM/1/1.1.7/IV/13,BAP 13-0995,083/SBM/1/1.1.7/IV/13,2013-04-02,1,100,100,40500000,0
3,083/SBM/1/1.1.7/IV/13,BAP 13-0995,IL.001/K-083/13,2013-11-21,1,100,95,-1923750,0
3,083/SBM/1/1.1.7/IV/13,BAP 13-0995,IL.001/K-083/13,2013-11-21,2,0,5,-101250,0
3,247/SBM/1/38.26.1/X/12,BAP 13-0996,247/SBM/1/38.26.1/X/12,2013-09-12,7,0,3,20109228,0
3,247/SBM/1/38.26.1/X/12,BAP 13-0996,IL.001/T-247/12,2013-11-26,0,0,15,4258636,0
3,247/SBM/1/38.26.1/X/12,BAP 13-0996,IL.001/T-247/12,2013-11-26,1,100,85,24132273,1419545
3,247/SBM/1/38.26.1/X/12,BAP 13-0996,IL.001/T-247/12,2013-11-26,2,0,3,851727,0
3,250/SBM/1/27.3.4/IX/13,BAP 13-0998,250/SBM/1/27.3.4/IX/13,2013-09-02,1,100,45,27675000,0
3,250/SBM/1/27.3.4/IX/13,BAP 13-0998,IL.001/K-250/13,2013-11-25,0,0,50,-7256000,0
3,250/SBM/1/27.3.4/IX/13,BAP 13-0998,IL.001/K-250/13,2013-11-25,1,100,45,-6530400,0
3,247/SPK/EST/CG/IX/13,BAP 13-0999,247/SPK/EST/CG/IX/13,2013-09-02,1,100,45,24919650,0
3,153/SBM/1/27.26.1/V/13,BAP 13-1000,153/SBM/1/27.26.1/V/13,2013-06-28,2,12,12,170280274,8514014
3,055/SPK/EST/CG/III/13,BAP 13-1001,055/SPK/EST/CG/III/13,2013-11-01,9,8,8,45475000,0
3,319/SBM/1/36.26.1/X/13,BAP 13-1002,319/SBM/1/36.26.1/X/13,2013-10-23,0,0,15,205686000,0
3,228/SBM/1/5.26.1/VIII/13,BAP 13-1003,228/SBM/1/5.26.1/VIII/13,2013-08-02,0,0,15,142650000,0
3,228/SBM/1/5.26.1/VIII/13,BAP 13-1003,228/SBM/1/5.26.1/VIII/13,2013-08-02,1,38,23,214165200,17840760
3,180/SBM/1/1.1.7/VI/13,BAP 13-1005,180/SBM/1/1.1.7/VI/13,2013-06-13,1,100,100,138045113,0
3,019/SBM/1/36.5.6/I/12,BAP 13-1006,019/SBM/1/36.5.6/I/12,2012-10-27,6,0,5,127500000,0
3,019/SBM/1/36.5.6/I/12,BAP 13-1006,Add-01-019/12,2013-02-05,2,0,5,-20657636,0
3,290/SBM/1/36.26.1/IX/13,BAP 13-1007,290/SBM/1/36.26.1/IX/13,2013-09-19,1,27,12,227096364,25937205
3,297/SBM/1/1.1.7/X/13,BAP 13-1008,297/SBM/1/1.1.7/X/13,2013-10-01,1,25,25,18750000,0
3,297/SBM/1/1.1.7/X/13,BAP 13-1009,297/SBM/1/1.1.7/X/13,2013-11-01,2,25,25,18750000,0
3,297/SBM/1/1.1.7/X/13,BAP 13-1009,297/SBM/1/1.1.7/X/13,2013-12-01,3,25,25,18750000,0
3,297/SBM/1/1.1.7/X/13,BAP 13-1009,297/SBM/1/1.1.7/X/13,2014-01-01,4,25,25,18750000,0
3,270/SBM/1/1.5.6/IX/13,BAP 13-1011,270/SBM/1/1.5.6/IX/13,2013-09-17,1,100,95,49756250,0
3,119/SBM/1/38.5.6/IV/13,BAP 13-1012,119/SBM/1/38.5.6/IV/13,2013-08-15,2,0,5,395000,0
3,291/SBM/1/1.6.6/IX/13,BAP 13-1013,291/SBM/1/1.6.6/IX/13,2013-09-19,0,0,50,34791531,0
3,291/SBM/1/1.6.6/IX/13,BAP 13-1013,291/SBM/1/1.6.6/IX/13,2013-09-19,1,100,45,31312377,0
3,004/SBM/1/38.5.6/I/13,BAP 13-1014,004/SBM/1/38.5.6/I/13,2013-06-15,3,0,5,2892500,0
3,118/SBM/1/38.6.6/IV/13,BAP 13-1015,118/SBM/1/38.6.6/IV/13,2013-08-15,2,0,5,345000,0
3,057/SBM/1/38.12.5/III/13,BAP 13-1016,057/SBM/1/38.12.5/III/13,2013-10-01,3,0,10,4567818,0
3,308/SBM/1/31.3.4/X/13,BAP 13-1017,308/SBM/1/31.3.4/X/13,2013-10-01,1,100,95,16102989,0
3,029/SPK/EST/CG/II/13,BAP 13-1018,029/SPK/EST/CG/II/13,2013-06-11,2,0,10,1954546,0
3,222/SBM/1/1.12.5/VIII/13,BAP 13-1019,222/SBM/1/1.12.5/VIII/13,2013-08-01,1,100,90,7784182,0
3,253/SBM/1/36.12.5/X/12,BAP 13-1020,253/SBM/1/36.12.5/X/12,2013-06-16,3,0,10,20000000,0
3,253/SBM/1/36.12.5/X/12,BAP 13-1020,Add-01/253/12,2013-03-04,0,0,30,6019650,0
3,253/SBM/1/36.12.5/X/12,BAP 13-1020,Add-01/253/12,2013-03-04,1,100,60,12039300,0
3,253/SBM/1/36.12.5/X/12,BAP 13-1020,Add-01/253/12,2014-05-27,2,0,10,2006550,0
3,309/SPK/EST/CG/X/13,BAP 13-1022,309/SPK/EST/CG/X/13,2013-09-26,1,17,17,50037832,0
3,309/SPK/EST/CG/X/13,BAP 13-1022,IL.002/K-309/13,2013-11-28,1,0,100,-1180893,0
3,309/SPK/EST/CG/X/13,BAP 13-1023,309/SPK/EST/CG/X/13,2013-10-26,2,17,17,50037832,0
3,309/SPK/EST/CG/X/13,BAP 13-1023,IL.003/K-309/13,2013-11-25,1,0,100,-1751325,0
3,304/SBM/1/5.26.1/X/13,BAP 13-1024,304/SBM/1/5.26.1/X/13,2013-10-03,0,0,15,75353765,0
3,058/SBM/1/38.12.5/III/13,BAP 13-1026,058/SBM/1/38.12.5/III/13,2013-10-01,3,0,10,2307273,0
3,051/SBM/1/36.26.1/II/12,BAP 13-1027,051/SBM/1/36.26.1/II/12,2013-02-02,9,0,3,97717830,0
3,051/SBM/1/36.26.1/II/12,BAP 13-1027,IL.009/K-051/12,2013-11-06,2,0,3,-24520,0
3,051/SBM/1/36.26.1/II/12,BAP 13-1027,IL.007/K-051/12,2013-11-06,2,0,3,-315194,0
3,050/SBM/1/36.26.1/II/12,BAP 13-1028,050/SBM/1/36.26.1/II/12,2013-02-02,10,0,3,83514600,0
3,146/SBM/1/36.26.1/VII/12,BAP 13-1029,146/SBM/1/36.26.1/VII/12,2013-06-13,8,0,3,30111000,0
3,146/SBM/1/36.26.1/VII/12,BAP 13-1029,IL.003/T-146/12,2013-11-06,2,0,3,2686473,0
3,284/SBM/1/38.26.1/XI/12,BAP 13-1030,284/SBM/1/38.26.1/XI/12,2013-03-07,5,9,9,59778125,2988906
3,284/SBM/1/38.26.1/XI/12,BAP 13-1030,IL.008/T-284/13,2013-10-22,0,0,15,3417643,0
3,284/SBM/1/38.26.1/XI/12,BAP 13-1030,IL.008/T-284/13,2013-10-22,1,100,85,19366643,1139214
3,261/SBM/1/27.3.4/IX/13,BAP 13-1031,261/SBM/1/27.3.4/IX/13,2013-09-04,1,100,45,45307800,0
3,320/SPK/EST/CG/X/13,BAP 13-1032,320/SPK/EST/CG/X/13,2013-10-17,1,100,95,17628866,0
3,249/SPK/EST/CG/IX/13,BAP 13-1033,249/SPK/EST/CG/IX/13,2013-09-05,1,100,95,53865979,0
3,009/SBM/1/36.13.4/I/13,BAP 13-1034,009/SBM/1/36.13.4/I/13,2013-06-20,2,0,5,1575500,0
3,009/SBM/1/36.13.4/I/13,BAP 13-1034,IL.002/K-009/13,2013-06-16,2,0,5,-948750,0
3,116/SBM/1/35.26.1/IV/13,BAP 13-1035,116/SBM/1/35.26.1/IV/13,2013-06-19,3,11,11,95761249,4788062
3,292/SBM/1/38.26.1/IX/13,BAP 13-1036,292/SBM/1/38.26.1/IX/13,2013-09-16,1,35,20,147689472,12793024
3,226/SBM/1/36.26.1/VII/13,BAP 13-1037,226/SBM/1/36.26.1/VII/13,2013-08-31,2,27,27,118486800,5924340
3,311/SBM/1/35.26.1/X/13,BAP 13-1038,311/SBM/1/35.26.1/X/13,2013-09-30,1,29,14,67415040,6961752
3,237/SBM/1/35.26.1/VIII/13,BAP 13-1039,237/SBM/1/35.26.1/VIII/13,2013-08-22,1,29,14,67702320,6976116
3,321/SBM/1/1.1.7/X/13,BAP 13-1040,321/SBM/1/1.1.7/X/13,2013-11-23,2,50,50,17250000,0
3,233/SBM/1/36.26.1/X/12,BAP 13-1041,233/SBM/1/36.26.1/X/12,2013-09-01,9,0,3,13261200,0
3,197/SBM/1/36.26.1/VIII/12,BAP 13-1042,197/SBM/1/36.26.1/VIII/12,2013-06-27,7,0,3,6630600,0
3,167/SBM/1/36.26.1/VII/12,BAP 13-1043,167/SBM/1/36.26.1/VII/12,2013-07-01,9,0,3,13261200,0
3,269/SBM/1/36.26.1/IX/13,BAP 13-1044,269/SBM/1/36.26.1/IX/13,2013-10-17,2,24,24,89095871,4454794
3,265/SBM/1/36.26.1/IX/13,BAP 13-1045,265/SBM/1/36.26.1/IX/13,2013-09-16,1,32,17,54716895,5191720
3,285/SBM/1/36.26.1/IX/13,BAP 13-1046,285/SBM/1/36.26.1/IX/13,2013-10-13,2,15,15,210759588,10537979
3,036/SBM/1/36.26.1/II/13,BAP 13-1047,036/SBM/1/36.26.1/II/13,2013-10-20,8,9,9,82700621,4135031
3,054/SBM/1/36.26.1/III/13,BAP 13-1048,054/SBM/1/36.26.1/III/13,2013-10-08,7,9,9,25663686,1283184
3,267/SBM/1/27.3.4/IX/13,BAP 13-1049,267/SBM/1/27.3.4/IX/13,2013-09-11,1,100,100,9290600,0
3,306/SPK/EST/CG/X/13,BAP 13-1050,306/SPK/EST/CG/X/13,2013-10-11,1,100,45,29250000,0
3,287/SPK/EST/CG/IX/13,BAP 13-1051,287/SPK/EST/CG/IX/13,2013-09-25,1,100,95,16055000,0
3,265/SBM/1/36.26.1/IX/13,BAP 13-1052,265/SBM/1/36.26.1/IX/13,2013-10-16,2,8,8,24886200,1244310
3,330/SBM/Prom/Mkt/X/13,BAP 13-1053,330/SBM/Prom/Mkt/X/13,2013-09-27,1,48,23,237857143,0
3,355/SBM/1/36.26.1/XI/13,BAP 13-1054,355/SBM/1/36.26.1/XI/13,2013-11-29,1,100,95,10230769,0
3,064/SBM/1/31.26.1/III/13,BAP 13-1055,064/SBM/1/31.26.1/III/13,2013-04-20,2,20,20,83888288,4195036
3,262/SPK/EST/CG/IX/13,BAP 13-1056,262/SPK/EST/CG/IX/13,2013-09-10,1,100,45,43211250,0
3,324/SPK/EST/CG/X/13,BAP 13-1057,324/SPK/EST/CG/X/13,2013-10-23,1,100,95,4655000,0
3,200/SBM/1/1.6.6/VIII/12,BAP 13-1058,200/SBM/1/1.6.6/VIII/12,2013-05-09,4,0,5,93181818,0
3,180/SBM/1/38.26.1/VIII/12,BAP 13-1059,180/SBM/1/38.26.1/VIII/12,2013-07-26,6,0,3,30397263,0
3,180/SBM/1/38.26.1/VIII/12,BAP 13-1059,IL.004/T-180/12,2013-08-19,0,0,15,845864,0
3,180/SBM/1/38.26.1/VIII/12,BAP 13-1059,IL.004/T-180/12,2013-08-19,1,100,85,4793227,281955
3,180/SBM/1/38.26.1/VIII/12,BAP 13-1059,IL...005/T-180/12,2013-09-20,0,0,15,2730818,0
3,180/SBM/1/38.26.1/VIII/12,BAP 13-1059,IL...005/T-180/12,2013-09-20,1,100,85,15474637,910273
3,180/SBM/1/38.26.1/VIII/12,BAP 13-1059,IL...005/T-180/12,2014-04-01,2,0,3,546164,0
3,180/SBM/1/38.26.1/VIII/12,BAP 13-1059,IL.004/T-180/12,2014-04-01,2,0,3,169173,0
3,189/SBM/1/38.26.1/VIII/12,BAP 13-1060,189/SBM/1/38.26.1/VIII/12,2013-07-25,6,0,3,25430184,0
3,189/SBM/1/38.26.1/VIII/12,BAP 13-1060,IL.004/T-189/12,2013-09-13,5,0,3,171491,0
3,189/SBM/1/38.26.1/VIII/12,BAP 13-1060,IL.005/T-189/12,2013-10-07,0,0,15,4785000,0
3,189/SBM/1/38.26.1/VIII/12,BAP 13-1060,IL.005/T-189/12,2013-10-07,1,100,85,27115000,1595000
3,189/SBM/1/38.26.1/VIII/12,BAP 13-1060,IL.005/T-189/12,2013-12-05,2,0,3,957000,0
3,358/SBM/1/5.26.1/XI/13,BAP 13-1062,358/SBM/1/5.26.1/XI/13,2013-11-15,0,0,15,274672500,0
3,360/SBM/1/35.26.1/XI/13,BAP 13-1063,360/SBM/1/35.26.1/XI/13,2013-12-03,0,0,15,143640000,0
3,362/SBM/1/5.26.1/XI/13,BAP 13-1064,362/SBM/1/5.26.1/XI/13,2013-12-03,0,0,15,127200000,0
3,361/SBM/1/35.26.1/XI/13,BAP 13-1065,361/SBM/1/35.26.1/XI/13,2013-12-03,0,0,15,143640000,0
3,023/SBM/1/35.26.1/II/12,BAP 13-1067,023/SBM/1/35.26.1/II/12,2013-09-09,7,0,2,16379132,0
3,238/SBM/1/26.26.1/VIII/13,BAP 13-1068,238/SBM/1/26.26.1/VIII/13,2013-08-02,1,37,22,673301376,56733869
3,231/SBM/1/5.26.1/VIII/13,BAP 13-1069,231/SBM/1/5.26.1/VIII/13,2013-08-22,1,34,19,148379816,13276089
3,184/SBM/1/38.26.1/VIII/12,BAP 13-1070,184/SBM/1/38.26.1/VIII/12,2013-08-22,6,0,3,34635627,0
3,184/SBM/1/38.26.1/VIII/12,BAP 13-1070,IL.003/T-184/12,2013-10-02,0,0,15,2121409,0
3,184/SBM/1/38.26.1/VIII/12,BAP 13-1070,IL.003/T-184/12,2013-10-02,1,100,85,12021318,707136
3,184/SBM/1/38.26.1/VIII/12,BAP 13-1070,IL.003/T-184/12,2014-04-08,2,0,3,424282,0
3,302/SBM/1/35.26.1/X/13,BAP 13-1071,302/SBM/1/35.26.1/X/13,2013-10-01,0,0,15,26981100,0
3,302/SBM/1/35.26.1/X/13,BAP 13-1071,302/SBM/1/35.26.1/X/13,2013-10-01,1,27,12,22412300,2469670
3,147/SBM/1/5.26.1/VII/12,BAP 13-1072,147/SBM/1/5.26.1/VII/12,2013-07-10,7,5,5,85065000,4253250
3,356/SBM/1/38.26.1/XI/13,BAP 13-1073,356/SBM/1/38.26.1/XI/13,2013-11-14,0,0,15,230769000,0
3,095/SBM/1/38.12.5/IV/13,BAP 13-1074,095/SBM/1/38.12.5/IV/13,2013-05-15,2,70,30,98181818,0
3,095/SBM/1/38.12.5/IV/13,BAP 13-1074,IL.002/T-095/13,2013-12-10,0,0,30,5768727,0
3,095/SBM/1/38.12.5/IV/13,BAP 13-1074,IL.002/T-095/13,2013-12-10,1,100,60,11537455,0
3,126/SBM/1/35.26.1/V/13,BAP 13-1076,126/SBM/1/35.26.1/V/13,2013-08-09,4,15,15,55226902,2761345
3,022/SBM/1/35.26.1/II/13,BAP 13-1077,022/SBM/1/35.26.1/II/13,2013-06-05,5,16,16,128887204,6444360
3,313/SBM/1/1.16.3/X/13,BAP 13-1078,313/SBM/1/1.16.3/X/13,2013-10-14,1,44,19,109363855,12610555
3,334/SBM/PROM/MKT/X/13,BAP 13-1079,334/SBM/PROM/MKT/X/13,2013-10-29,1,100,100,51269253,0
3,332/SBM/PROM/MKT/X/13,BAP 13-1080,332/SBM/PROM/MKT/X/13,2013-10-29,1,100,100,3000000,0
3,331/SBM/PROM/MKT/X/13,BAP 13-1081,331/SBM/PROM/MKT/X/13,2013-10-29,1,100,100,3500000,0
3,116/SBM/1/35.26.1/IV/13,BAP 13-1082,116/SBM/1/35.26.1/IV/13,2013-07-19,4,15,15,125303720,6265186
3,327/SBM/1/27.7.6/X/13,BAP 13-1083,327/SBM/1/27.7.6/X/13,2013-10-18,1,100,100,38880000,0
3,055/SPK/EST/CG/III/13,BAP 13-1084,055/SPK/EST/CG/III/13,2013-12-01,10,8,8,45475000,0
3,298/SBM/1/38.26.1/XI/12,BAP 13-1085,298/SBM/1/38.26.1/XI/12,2013-04-23,6,14,14,255002041,12750102
3,293/SBM//36.3.4/IX/13,BAP 13-1086,293/SBM//36.3.4/IX/13,2013-09-20,1,70,25,145454546,0
3,323/SBM/1/38.24.4/XII/12,BAP 13-1087,323/SBM/1/38.24.4/XII/12,2012-12-14,1,100,45,24545455,0
3,161/SBM/1/38.26.1/V/13,BAP 13-1088,161/SBM/1/38.26.1/V/13,2013-08-30,4,25,25,245216497,12260825
3,264/SBM/1/38.26.1/IX/13,BAP 13-1089,264/SBM/1/38.26.1/IX/13,2013-10-09,2,20,20,115398602,5769930
3,139/SBM/1/38.26.1/V/13,BAP 13-1090,139/SBM/1/38.26.1/V/13,2013-07-16,3,24,24,127943270,6397164
3,082/SBM/1/38.26.1/IV/13,BAP 13-1091,082/SBM/1/38.26.1/IV/13,2013-07-04,4,16,16,41931890,2096595
3,082/SBM/1/38.26.1/IV/13,BAP 13-1091,082/SBM/1/38.26.1/IV/13,2013-08-04,5,17,17,45636500,2281825
3,229/SBM/1/38.26.1/VIII/13,BAP 13-1092,229/SBM/1/38.26.1/VIII/13,2013-09-16,2,20,20,112467128,5623356
3,266/SBM/1/31.26.1/IX/13,BAP 13-1093,266/SBM/1/31.26.1/IX/13,2013-09-17,0,0,15,166168800,0
3,266/SBM/1/31.26.1/IX/13,BAP 13-1093,266/SBM/1/31.26.1/IX/13,2013-09-17,1,25,10,115653485,14091114
3,050/SBM/1/31.26.1/II/13,BAP 13-1095,050/SBM/1/31.26.1/II/13,2013-06-27,5,7,7,17920644,896032
3,085/SBM/1/35.26.1/IV/13,BAP 13-1096,085/SBM/1/35.26.1/IV/13,2013-08-02,5,14,14,49694706,2484735
3,044/SBM/1/31.26.1/II/13,BAP 13-1097,044/SBM/1/31.26.1/II/13,2013-06-27,5,19,19,50350885,2517677
3,044/SBM/1/31.26.1/II/13,BAP 13-1097,044/SBM/1/31.26.1/II/13,2013-08-27,6,17,17,45267600,2263380
